niter,enrichment,pcv,seqdepth,targetNreads,Filenames
6007,0.7,3,20003229,14002260,GCA_009850205.1.fna_post_extract.fna|GCA_018593995.1.fna_post_extract.fna|GCA_018593675.1.fna_post_extract.fna
6008,0.7,3,19996988,13997892,GCA_009848855.1.fna_post_extract.fna|GCA_018594175.1.fna_post_extract.fna|GCA_009848705.1.fna_post_extract.fna
6009,0.7,3,19994472,13996130,GCA_018593675.1.fna_post_extract.fna|GCA_020423455.1.fna_post_extract.fna|GCA_009848925.1.fna_post_extract.fna
6010,0.7,3,19995387,13996771,GCA_009852345.1.fna_post_extract.fna|GCA_009849055.1.fna_post_extract.fna|GCA_018594035.1.fna_post_extract.fna
6011,0.7,3,19986323,13990426,GCA_018593735.1.fna_post_extract.fna|GCA_029989465.1.fna_post_extract.fna|GCA_009850145.1.fna_post_extract.fna
6012,0.7,3,19996781,13997747,GCA_009849935.1.fna_post_extract.fna|GCA_009848965.1.fna_post_extract.fna|GCA_029855605.1.fna_post_extract.fna
6013,0.7,3,19997217,13998052,GCA_018594155.1.fna_post_extract.fna|GCA_009849025.1.fna_post_extract.fna|GCA_009848705.1.fna_post_extract.fna
6014,0.7,3,20003451,14002416,GCA_009848695.1.fna_post_extract.fna|GCA_009850175.1.fna_post_extract.fna|GCA_009850055.1.fna_post_extract.fna
6015,0.7,3,20002942,14002059,GCA_009849185.1.fna_post_extract.fna|GCA_018594255.1.fna_post_extract.fna|GCA_009849355.1.fna_post_extract.fna
6016,0.7,3,20001493,14001045,GCA_009849095.1.fna_post_extract.fna|GCA_009850175.1.fna_post_extract.fna|GCA_009852345.1.fna_post_extract.fna
6017,0.7,3,19993042,13995129,GCA_029855845.1.fna_post_extract.fna|GCA_009849105.1.fna_post_extract.fna|GCA_009848925.1.fna_post_extract.fna
6018,0.7,3,20004048,14002834,GCA_018593915.1.fna_post_extract.fna|GCA_016453585.1.fna_post_extract.fna|GCA_009851825.1.fna_post_extract.fna
6019,0.7,3,19994326,13996028,GCA_009852195.1.fna_post_extract.fna|GCA_018594035.1.fna_post_extract.fna|GCA_009849005.1.fna_post_extract.fna
6020,0.7,3,19999067,13999347,GCA_018594035.1.fna_post_extract.fna|GCA_018594155.1.fna_post_extract.fna|GCA_009848855.1.fna_post_extract.fna
6021,0.7,3,19997480,13998236,GCA_009849125.1.fna_post_extract.fna|GCA_009851565.1.fna_post_extract.fna|GCA_018594645.1.fna_post_extract.fna
6022,0.7,3,20001213,14000849,GCA_009849235.1.fna_post_extract.fna|GCA_009849935.1.fna_post_extract.fna|GCA_009852095.1.fna_post_extract.fna
6023,0.7,3,19995968,13997178,GCA_009849325.1.fna_post_extract.fna|GCA_009850255.1.fna_post_extract.fna|GCA_009851905.1.fna_post_extract.fna
6024,0.7,3,19996489,13997542,GCA_009848745.1.fna_post_extract.fna|GCA_009849015.1.fna_post_extract.fna|GCA_018594095.1.fna_post_extract.fna
6025,0.7,3,19998667,13999067,GCA_009848885.1.fna_post_extract.fna|GCA_009848925.1.fna_post_extract.fna|GCA_009849025.1.fna_post_extract.fna
6026,0.7,3,19998763,13999134,GCA_009848935.1.fna_post_extract.fna|GCA_009850065.1.fna_post_extract.fna|GCA_018593855.1.fna_post_extract.fna
6027,0.7,3,19999262,13999483,GCA_009852245.1.fna_post_extract.fna|GCA_009849985.1.fna_post_extract.fna|GCA_030015125.1.fna_post_extract.fna
6028,0.7,3,20000478,14000335,GCA_009848935.1.fna_post_extract.fna|GCA_009848805.1.fna_post_extract.fna|GCA_009852095.1.fna_post_extract.fna
6029,0.7,3,19997847,13998493,GCA_009849425.1.fna_post_extract.fna|GCA_009850085.1.fna_post_extract.fna|GCA_009849855.1.fna_post_extract.fna
6030,0.7,3,20003556,14002489,GCA_018594035.1.fna_post_extract.fna|GCA_018593995.1.fna_post_extract.fna|GCA_009849495.1.fna_post_extract.fna
6031,0.7,3,19997755,13998428,GCA_009848805.1.fna_post_extract.fna|GCA_009852345.1.fna_post_extract.fna|GCA_018594125.1.fna_post_extract.fna
6032,0.7,3,19994000,13995800,GCA_018593915.1.fna_post_extract.fna|GCA_009849185.1.fna_post_extract.fna|GCA_009850225.1.fna_post_extract.fna
6033,0.7,3,20010407,14007285,GCA_009850205.1.fna_post_extract.fna|GCA_009849235.1.fna_post_extract.fna|GCA_009849025.1.fna_post_extract.fna
6034,0.7,3,19991721,13994205,GCA_009851735.1.fna_post_extract.fna|GCA_009851795.1.fna_post_extract.fna|GCA_018594185.1.fna_post_extract.fna
6035,0.7,3,20000232,14000162,GCA_009851785.1.fna_post_extract.fna|GCA_009851925.1.fna_post_extract.fna|GCA_018593935.1.fna_post_extract.fna
6036,0.7,3,20004453,14003117,GCA_018593755.1.fna_post_extract.fna|GCA_018593675.1.fna_post_extract.fna|GCA_009848805.1.fna_post_extract.fna
6037,0.7,3,19994544,13996181,GCA_018593765.1.fna_post_extract.fna|GCA_009848935.1.fna_post_extract.fna|GCA_009849385.1.fna_post_extract.fna
6038,0.7,3,19998953,13999267,GCA_018594035.1.fna_post_extract.fna|GCA_016453425.1.fna_post_extract.fna|GCA_029855845.1.fna_post_extract.fna
6039,0.7,3,20002809,14001966,GCA_016453585.1.fna_post_extract.fna|GCA_029855825.1.fna_post_extract.fna|GCA_009848875.1.fna_post_extract.fna
6040,0.7,3,19995058,13996541,GCA_009848995.1.fna_post_extract.fna|GCA_009850255.1.fna_post_extract.fna|GCA_009851605.1.fna_post_extract.fna
6041,0.7,3,19987035,13990924,GCA_029855905.1.fna_post_extract.fna|GCA_009848935.1.fna_post_extract.fna|GCA_018594075.1.fna_post_extract.fna
6042,0.7,3,20007824,14005477,GCA_018593555.1.fna_post_extract.fna|GCA_009852105.1.fna_post_extract.fna|GCA_009851925.1.fna_post_extract.fna
6043,0.7,3,19994590,13996213,GCA_009849105.1.fna_post_extract.fna|GCA_018593675.1.fna_post_extract.fna|GCA_018594035.1.fna_post_extract.fna
6044,0.7,3,19997412,13998188,GCA_018593635.1.fna_post_extract.fna|GCA_009850205.1.fna_post_extract.fna|GCA_009852305.1.fna_post_extract.fna
6045,0.7,3,19991446,13994012,GCA_018594125.1.fna_post_extract.fna|GCA_018593965.1.fna_post_extract.fna|GCA_009850125.1.fna_post_extract.fna
6046,0.7,3,20007521,14005265,GCA_018593995.1.fna_post_extract.fna|GCA_009848965.1.fna_post_extract.fna|GCA_009849355.1.fna_post_extract.fna
6047,0.7,3,20006945,14004862,GCA_029855905.1.fna_post_extract.fna|GCA_018593855.1.fna_post_extract.fna|GCA_018593755.1.fna_post_extract.fna
6048,0.7,3,19996892,13997824,GCA_009850205.1.fna_post_extract.fna|GCA_009849845.1.fna_post_extract.fna|GCA_029855605.1.fna_post_extract.fna
6049,0.7,3,20000056,14000039,GCA_009848855.1.fna_post_extract.fna|GCA_016453425.1.fna_post_extract.fna|GCA_029855625.1.fna_post_extract.fna
6050,0.7,3,19991663,13994164,GCA_009848665.1.fna_post_extract.fna|GCA_009849845.1.fna_post_extract.fna|GCA_009852055.1.fna_post_extract.fna
6051,0.7,3,19992368,13994658,GCA_029855885.1.fna_post_extract.fna|GCA_018593755.1.fna_post_extract.fna|GCA_009849425.1.fna_post_extract.fna
6052,0.7,3,20007813,14005469,GCA_009848885.1.fna_post_extract.fna|GCA_029855645.1.fna_post_extract.fna|GCA_009850125.1.fna_post_extract.fna
6053,0.7,3,19998828,13999180,GCA_029855625.1.fna_post_extract.fna|GCA_009849325.1.fna_post_extract.fna|GCA_009851795.1.fna_post_extract.fna
6054,0.7,3,20004554,14003188,GCA_009850185.1.fna_post_extract.fna|GCA_009851715.1.fna_post_extract.fna|GCA_009849245.1.fna_post_extract.fna
6055,0.7,3,19996248,13997374,GCA_009851605.1.fna_post_extract.fna|GCA_009848665.1.fna_post_extract.fna|GCA_009851785.1.fna_post_extract.fna
6056,0.7,3,20004385,14003070,GCA_018593675.1.fna_post_extract.fna|GCA_009850125.1.fna_post_extract.fna|GCA_009848925.1.fna_post_extract.fna
6057,0.7,3,20004129,14002890,GCA_018594035.1.fna_post_extract.fna|GCA_029855605.1.fna_post_extract.fna|GCA_018594255.1.fna_post_extract.fna
6058,0.7,3,20001478,14001035,GCA_009852065.1.fna_post_extract.fna|GCA_029855665.1.fna_post_extract.fna|GCA_016452505.1.fna_post_extract.fna
6059,0.7,3,20002042,14001429,GCA_018594125.1.fna_post_extract.fna|GCA_009849235.1.fna_post_extract.fna|GCA_018593555.1.fna_post_extract.fna
6060,0.7,3,20001417,14000992,GCA_009848705.1.fna_post_extract.fna|GCA_018592035.1.fna_post_extract.fna|GCA_009848855.1.fna_post_extract.fna
6061,0.7,3,20001829,14001280,GCA_009849555.1.fna_post_extract.fna|GCA_009848705.1.fna_post_extract.fna|GCA_029855465.1.fna_post_extract.fna
6062,0.7,3,20000846,14000592,GCA_018593995.1.fna_post_extract.fna|GCA_018593635.1.fna_post_extract.fna|GCA_009849315.1.fna_post_extract.fna
6063,0.7,3,19994099,13995869,GCA_009849425.1.fna_post_extract.fna|GCA_018594075.1.fna_post_extract.fna|GCA_009851845.1.fna_post_extract.fna
6064,0.7,3,19996794,13997756,GCA_009851805.1.fna_post_extract.fna|GCA_009849965.1.fna_post_extract.fna|GCA_009849025.1.fna_post_extract.fna
6065,0.7,3,20005574,14003902,GCA_009848935.1.fna_post_extract.fna|GCA_029989465.1.fna_post_extract.fna|GCA_018593635.1.fna_post_extract.fna
6066,0.7,3,19994992,13996494,GCA_018593715.1.fna_post_extract.fna|GCA_009849185.1.fna_post_extract.fna|GCA_009851925.1.fna_post_extract.fna
6067,0.7,3,20002315,14001620,GCA_020423455.1.fna_post_extract.fna|GCA_020423645.1.fna_post_extract.fna|GCA_018594645.1.fna_post_extract.fna
6068,0.7,3,19999627,13999739,GCA_009848805.1.fna_post_extract.fna|GCA_018594035.1.fna_post_extract.fna|GCA_009850225.1.fna_post_extract.fna
6069,0.7,3,20001448,14001014,GCA_009852365.1.fna_post_extract.fna|GCA_018593965.1.fna_post_extract.fna|GCA_009849195.1.fna_post_extract.fna
6070,0.7,3,20002909,14002036,GCA_018593635.1.fna_post_extract.fna|GCA_018593675.1.fna_post_extract.fna|GCA_009849245.1.fna_post_extract.fna
6071,0.7,3,20007079,14004955,GCA_009849105.1.fna_post_extract.fna|GCA_009851905.1.fna_post_extract.fna|GCA_009850135.1.fna_post_extract.fna
6072,0.7,3,19999991,13999994,GCA_009851795.1.fna_post_extract.fna|GCA_018593735.1.fna_post_extract.fna|GCA_018592035.1.fna_post_extract.fna
6073,0.7,3,19995854,13997098,GCA_009848805.1.fna_post_extract.fna|GCA_009848855.1.fna_post_extract.fna|GCA_009848965.1.fna_post_extract.fna
6074,0.7,3,20004195,14002936,GCA_009851735.1.fna_post_extract.fna|GCA_009848805.1.fna_post_extract.fna|GCA_018593735.1.fna_post_extract.fna
6075,0.7,3,20000459,14000321,GCA_009848995.1.fna_post_extract.fna|GCA_029855605.1.fna_post_extract.fna|GCA_009849145.1.fna_post_extract.fna
6076,0.7,3,20004865,14003406,GCA_009849425.1.fna_post_extract.fna|GCA_009849145.1.fna_post_extract.fna|GCA_009850175.1.fna_post_extract.fna
6077,0.7,3,19993957,13995770,GCA_009850225.1.fna_post_extract.fna|GCA_018593915.1.fna_post_extract.fna|GCA_009849285.1.fna_post_extract.fna
6078,0.7,3,19996598,13997619,GCA_018593865.1.fna_post_extract.fna|GCA_018593915.1.fna_post_extract.fna|GCA_009850225.1.fna_post_extract.fna
6079,0.7,3,20002259,14001581,GCA_018594255.1.fna_post_extract.fna|GCA_009850175.1.fna_post_extract.fna|GCA_029855685.1.fna_post_extract.fna
6080,0.7,3,20002924,14002047,GCA_009852095.1.fna_post_extract.fna|GCA_018593635.1.fna_post_extract.fna|GCA_018593995.1.fna_post_extract.fna
6081,0.7,3,19999036,13999325,GCA_009850225.1.fna_post_extract.fna|GCA_009849465.1.fna_post_extract.fna|GCA_009848775.1.fna_post_extract.fna
6082,0.7,3,19995028,13996520,GCA_018594155.1.fna_post_extract.fna|GCA_009849495.1.fna_post_extract.fna|GCA_009849375.1.fna_post_extract.fna
6083,0.7,3,20009090,14006363,GCA_009848695.1.fna_post_extract.fna|GCA_029855605.1.fna_post_extract.fna|GCA_018594075.1.fna_post_extract.fna
6084,0.7,3,19998843,13999190,GCA_009852365.1.fna_post_extract.fna|GCA_009850175.1.fna_post_extract.fna|GCA_018593715.1.fna_post_extract.fna
6085,0.7,3,19999617,13999732,GCA_009851565.1.fna_post_extract.fna|GCA_029855505.1.fna_post_extract.fna|GCA_009849925.1.fna_post_extract.fna
6086,0.7,3,19995558,13996891,GCA_009849145.1.fna_post_extract.fna|GCA_020423435.1.fna_post_extract.fna|GCA_009848995.1.fna_post_extract.fna
6087,0.7,3,19997178,13998025,GCA_009849955.1.fna_post_extract.fna|GCA_009851965.1.fna_post_extract.fna|GCA_018593835.1.fna_post_extract.fna
6088,0.7,3,19998574,13999002,GCA_018593715.1.fna_post_extract.fna|GCA_020423455.1.fna_post_extract.fna|GCA_009848855.1.fna_post_extract.fna
6089,0.7,3,20001278,14000895,GCA_009848805.1.fna_post_extract.fna|GCA_009851845.1.fna_post_extract.fna|GCA_029855625.1.fna_post_extract.fna
6090,0.7,3,20003439,14002407,GCA_018593675.1.fna_post_extract.fna|GCA_018593915.1.fna_post_extract.fna|GCA_009852345.1.fna_post_extract.fna
6091,0.7,3,20004988,14003492,GCA_009848885.1.fna_post_extract.fna|GCA_009850175.1.fna_post_extract.fna|GCA_018593855.1.fna_post_extract.fna
6092,0.7,3,19992368,13994658,GCA_018594015.1.fna_post_extract.fna|GCA_009851605.1.fna_post_extract.fna|GCA_018593765.1.fna_post_extract.fna
6093,0.7,3,19991871,13994310,GCA_009849955.1.fna_post_extract.fna|GCA_009848925.1.fna_post_extract.fna|GCA_009848965.1.fna_post_extract.fna
6094,0.7,3,20003814,14002670,GCA_018593965.1.fna_post_extract.fna|GCA_018594175.1.fna_post_extract.fna|GCA_029855845.1.fna_post_extract.fna
6095,0.7,3,19997658,13998361,GCA_009848885.1.fna_post_extract.fna|GCA_009852365.1.fna_post_extract.fna|GCA_009852095.1.fna_post_extract.fna
6096,0.7,3,20004112,14002878,GCA_009848925.1.fna_post_extract.fna|GCA_018593955.1.fna_post_extract.fna|GCA_018593935.1.fna_post_extract.fna
6097,0.7,3,20001218,14000853,GCA_029855685.1.fna_post_extract.fna|GCA_009849185.1.fna_post_extract.fna|GCA_009850255.1.fna_post_extract.fna
6098,0.7,3,19999576,13999703,GCA_018593635.1.fna_post_extract.fna|GCA_009848925.1.fna_post_extract.fna|GCA_009851965.1.fna_post_extract.fna
6099,0.7,3,20003022,14002115,GCA_029855825.1.fna_post_extract.fna|GCA_009848855.1.fna_post_extract.fna|GCA_009850145.1.fna_post_extract.fna
6100,0.7,3,20005334,14003734,GCA_018593935.1.fna_post_extract.fna|GCA_018594235.1.fna_post_extract.fna|GCA_009852195.1.fna_post_extract.fna
6101,0.7,3,19997725,13998408,GCA_009849095.1.fna_post_extract.fna|GCA_009851585.1.fna_post_extract.fna|GCA_009852165.1.fna_post_extract.fna
6102,0.7,3,20006880,14004816,GCA_009848855.1.fna_post_extract.fna|GCA_009852155.1.fna_post_extract.fna|GCA_009849065.1.fna_post_extract.fna
6103,0.7,3,19998137,13998696,GCA_009851995.1.fna_post_extract.fna|GCA_018593755.1.fna_post_extract.fna|GCA_009848855.1.fna_post_extract.fna
6104,0.7,3,20003723,14002606,GCA_018593715.1.fna_post_extract.fna|GCA_009848805.1.fna_post_extract.fna|GCA_009851895.1.fna_post_extract.fna
6105,0.7,3,19999409,13999586,GCA_009850125.1.fna_post_extract.fna|GCA_009848825.1.fna_post_extract.fna|GCA_009848995.1.fna_post_extract.fna
6106,0.7,3,20000123,14000086,GCA_029855665.1.fna_post_extract.fna|GCA_009851905.1.fna_post_extract.fna|GCA_009848885.1.fna_post_extract.fna
6107,0.7,3,20000573,14000401,GCA_009849105.1.fna_post_extract.fna|GCA_009848775.1.fna_post_extract.fna|GCA_018593915.1.fna_post_extract.fna
6108,0.7,3,19998423,13998896,GCA_018593935.1.fna_post_extract.fna|GCA_029855685.1.fna_post_extract.fna|GCA_009851995.1.fna_post_extract.fna
6109,0.7,3,19992429,13994700,GCA_009848695.1.fna_post_extract.fna|GCA_009849235.1.fna_post_extract.fna|GCA_009852335.1.fna_post_extract.fna
6110,0.7,3,19999391,13999574,GCA_009848665.1.fna_post_extract.fna|GCA_029855465.1.fna_post_extract.fna|GCA_009851845.1.fna_post_extract.fna
6111,0.7,3,20000981,14000687,GCA_009848995.1.fna_post_extract.fna|GCA_018593915.1.fna_post_extract.fna|GCA_009852365.1.fna_post_extract.fna
6112,0.7,3,19994175,13995922,GCA_009851805.1.fna_post_extract.fna|GCA_009850065.1.fna_post_extract.fna|GCA_009850185.1.fna_post_extract.fna
6113,0.7,3,20006090,14004263,GCA_009849385.1.fna_post_extract.fna|GCA_009848825.1.fna_post_extract.fna|GCA_009848855.1.fna_post_extract.fna
6114,0.7,3,20007661,14005363,GCA_009851795.1.fna_post_extract.fna|GCA_016453425.1.fna_post_extract.fna|GCA_009851825.1.fna_post_extract.fna
6115,0.7,3,19990252,13993176,GCA_009851905.1.fna_post_extract.fna|GCA_009851925.1.fna_post_extract.fna|GCA_009849385.1.fna_post_extract.fna
6116,0.7,3,20006185,14004330,GCA_009851735.1.fna_post_extract.fna|GCA_009850255.1.fna_post_extract.fna|GCA_009848825.1.fna_post_extract.fna
6117,0.7,3,20000889,14000622,GCA_018593635.1.fna_post_extract.fna|GCA_018593595.1.fna_post_extract.fna|GCA_029855625.1.fna_post_extract.fna
6118,0.7,3,19994386,13996070,GCA_009848825.1.fna_post_extract.fna|GCA_009851795.1.fna_post_extract.fna|GCA_009850255.1.fna_post_extract.fna
6119,0.7,3,19999340,13999538,GCA_009851795.1.fna_post_extract.fna|GCA_018594025.1.fna_post_extract.fna|GCA_009852155.1.fna_post_extract.fna
6120,0.7,3,20001243,14000870,GCA_009848805.1.fna_post_extract.fna|GCA_009850255.1.fna_post_extract.fna|GCA_018594175.1.fna_post_extract.fna
6121,0.7,3,20005486,14003840,GCA_018593455.1.fna_post_extract.fna|GCA_009849465.1.fna_post_extract.fna|GCA_009849125.1.fna_post_extract.fna
6122,0.7,3,20000758,14000531,GCA_009851785.1.fna_post_extract.fna|GCA_009852345.1.fna_post_extract.fna|GCA_009849425.1.fna_post_extract.fna
6123,0.7,3,19997723,13998406,GCA_009848965.1.fna_post_extract.fna|GCA_009848855.1.fna_post_extract.fna|GCA_018593735.1.fna_post_extract.fna
6124,0.7,3,19997374,13998162,GCA_009849015.1.fna_post_extract.fna|GCA_020423475.1.fna_post_extract.fna|GCA_009848745.1.fna_post_extract.fna
6125,0.7,3,19999365,13999556,GCA_009849095.1.fna_post_extract.fna|GCA_018593635.1.fna_post_extract.fna|GCA_009849385.1.fna_post_extract.fna
6126,0.7,3,19999732,13999812,GCA_009850255.1.fna_post_extract.fna|GCA_009848805.1.fna_post_extract.fna|GCA_029855885.1.fna_post_extract.fna
6127,0.7,3,19998970,13999279,GCA_009849015.1.fna_post_extract.fna|GCA_009851805.1.fna_post_extract.fna|GCA_018593815.1.fna_post_extract.fna
6128,0.7,3,19995554,13996888,GCA_009849105.1.fna_post_extract.fna|GCA_009849025.1.fna_post_extract.fna|GCA_009849285.1.fna_post_extract.fna
6129,0.7,3,19999024,13999317,GCA_009849455.1.fna_post_extract.fna|GCA_009852305.1.fna_post_extract.fna|GCA_018593735.1.fna_post_extract.fna
6130,0.7,3,20000068,14000048,GCA_009852145.1.fna_post_extract.fna|GCA_009848965.1.fna_post_extract.fna|GCA_029855625.1.fna_post_extract.fna
6131,0.7,3,19994717,13996302,GCA_009851965.1.fna_post_extract.fna|GCA_009852095.1.fna_post_extract.fna|GCA_020423475.1.fna_post_extract.fna
6132,0.7,3,20004969,14003478,GCA_009849065.1.fna_post_extract.fna|GCA_018593755.1.fna_post_extract.fna|GCA_018593735.1.fna_post_extract.fna
6133,0.7,3,20001210,14000847,GCA_009848995.1.fna_post_extract.fna|GCA_009848925.1.fna_post_extract.fna|GCA_018593835.1.fna_post_extract.fna
6134,0.7,3,19999365,13999556,GCA_018593765.1.fna_post_extract.fna|GCA_009850175.1.fna_post_extract.fna|GCA_016452505.1.fna_post_extract.fna
6135,0.7,3,19993050,13995135,GCA_018594255.1.fna_post_extract.fna|GCA_009849495.1.fna_post_extract.fna|GCA_009848805.1.fna_post_extract.fna
6136,0.7,3,20005124,14003587,GCA_016452505.1.fna_post_extract.fna|GCA_009848885.1.fna_post_extract.fna|GCA_016453425.1.fna_post_extract.fna
6137,0.7,3,19998323,13998826,GCA_009852275.1.fna_post_extract.fna|GCA_009849065.1.fna_post_extract.fna|GCA_009849245.1.fna_post_extract.fna
6138,0.7,3,20009734,14006814,GCA_009849355.1.fna_post_extract.fna|GCA_009849465.1.fna_post_extract.fna|GCA_009849015.1.fna_post_extract.fna
6139,0.7,3,20000886,14000620,GCA_009849105.1.fna_post_extract.fna|GCA_009851965.1.fna_post_extract.fna|GCA_018593735.1.fna_post_extract.fna
6140,0.7,3,20002152,14001506,GCA_016453585.1.fna_post_extract.fna|GCA_009851745.1.fna_post_extract.fna|GCA_018593835.1.fna_post_extract.fna
6141,0.7,3,20003249,14002274,GCA_009850185.1.fna_post_extract.fna|GCA_018594125.1.fna_post_extract.fna|GCA_020423645.1.fna_post_extract.fna
6142,0.7,3,19996440,13997508,GCA_009850255.1.fna_post_extract.fna|GCA_029855665.1.fna_post_extract.fna|GCA_009848925.1.fna_post_extract.fna
6143,0.7,3,20003370,14002359,GCA_018593915.1.fna_post_extract.fna|GCA_018594255.1.fna_post_extract.fna|GCA_009849505.1.fna_post_extract.fna
6144,0.7,3,20003359,14002351,GCA_009851845.1.fna_post_extract.fna|GCA_018593455.1.fna_post_extract.fna|GCA_009849145.1.fna_post_extract.fna
6145,0.7,3,20000316,14000221,GCA_029855345.1.fna_post_extract.fna|GCA_018593765.1.fna_post_extract.fna|GCA_018593835.1.fna_post_extract.fna
6146,0.7,3,20005672,14003970,GCA_029855625.1.fna_post_extract.fna|GCA_009851795.1.fna_post_extract.fna|GCA_016453425.1.fna_post_extract.fna
6147,0.7,3,19997696,13998387,GCA_009850005.1.fna_post_extract.fna|GCA_018593915.1.fna_post_extract.fna|GCA_009850185.1.fna_post_extract.fna
6148,0.7,3,19997548,13998284,GCA_029855905.1.fna_post_extract.fna|GCA_029855485.1.fna_post_extract.fna|GCA_029855625.1.fna_post_extract.fna
6149,0.7,3,19993365,13995356,GCA_009850255.1.fna_post_extract.fna|GCA_029855505.1.fna_post_extract.fna|GCA_009851605.1.fna_post_extract.fna
6150,0.7,3,19992794,13994956,GCA_009850255.1.fna_post_extract.fna|GCA_009852155.1.fna_post_extract.fna|GCA_018593555.1.fna_post_extract.fna
6151,0.7,3,20000067,14000047,GCA_009848925.1.fna_post_extract.fna|GCA_009852365.1.fna_post_extract.fna|GCA_018593915.1.fna_post_extract.fna
6152,0.7,3,19994557,13996190,GCA_009849375.1.fna_post_extract.fna|GCA_009851995.1.fna_post_extract.fna|GCA_018594645.1.fna_post_extract.fna
